symbol,deposit_apy,hour
WETH,0.0025847664455124282,2021-02-21 22:00:00.000 UTC
WETH,0.0025853653569974707,2021-02-21 23:00:00.000 UTC
WETH,0.0025896738627318745,2021-02-22 00:00:00.000 UTC
WETH,0.002601162019566333,2021-02-22 01:00:00.000 UTC
WETH,0.0026063734479815663,2021-02-22 02:00:00.000 UTC
WETH,0.0026153679657204103,2021-02-22 03:00:00.000 UTC
WETH,0.0026382383347709672,2021-02-22 04:00:00.000 UTC
WETH,0.002642832262123657,2021-02-22 05:00:00.000 UTC
WETH,0.0026577326977811956,2021-02-22 06:00:00.000 UTC
WETH,0.0026410449384997987,2021-02-22 07:00:00.000 UTC
WETH,0.0026390529831281186,2021-02-22 08:00:00.000 UTC
WETH,0.0026257396259439323,2021-02-22 09:00:00.000 UTC
WETH,0.002614974293184763,2021-02-22 10:00:00.000 UTC
WETH,0.0025776076658614432,2021-02-22 11:00:00.000 UTC
WETH,0.002499393958532812,2021-02-22 12:00:00.000 UTC
WETH,0.002434694866743361,2021-02-22 13:00:00.000 UTC
WETH,0.002439031021096848,2021-02-22 14:00:00.000 UTC
WETH,0.0023386231781401755,2021-02-22 15:00:00.000 UTC
WETH,0.002341125632745803,2021-02-22 16:00:00.000 UTC
WETH,0.0023520153276676927,2021-02-22 17:00:00.000 UTC
WETH,0.0023283195100019896,2021-02-22 18:00:00.000 UTC
WETH,0.0023180729022397634,2021-02-22 19:00:00.000 UTC
WETH,0.0023258374871661836,2021-02-22 20:00:00.000 UTC
WETH,0.002281051925118088,2021-02-22 21:00:00.000 UTC
WETH,0.002270462304338351,2021-02-22 22:00:00.000 UTC
WETH,0.0022839357145421225,2021-02-22 23:00:00.000 UTC
WETH,0.0023115232707098658,2021-02-23 00:00:00.000 UTC
WETH,0.0023111882152980043,2021-02-23 01:00:00.000 UTC
WETH,0.002291860458893776,2021-02-23 02:00:00.000 UTC
WETH,0.00220190685150587,2021-02-23 03:00:00.000 UTC
WETH,0.002187190144340091,2021-02-23 04:00:00.000 UTC
WETH,0.002172108150081543,2021-02-23 05:00:00.000 UTC
WETH,0.0020790312958152723,2021-02-23 06:00:00.000 UTC
WETH,0.002072941403378966,2021-02-23 07:00:00.000 UTC
WETH,0.0020257779388366923,2021-02-23 08:00:00.000 UTC
WETH,0.0021231508412739232,2021-02-23 09:00:00.000 UTC
WETH,0.002386207778961045,2021-02-23 10:00:00.000 UTC
WETH,0.002440430121035687,2021-02-23 11:00:00.000 UTC
WETH,0.0024430661992211576,2021-02-23 12:00:00.000 UTC
WETH,0.0024778747804652117,2021-02-23 13:00:00.000 UTC
WETH,0.002409012715227415,2021-02-23 14:00:00.000 UTC
WETH,0.0022466090259117173,2021-02-23 15:00:00.000 UTC
WETH,0.002101223914907887,2021-02-23 16:00:00.000 UTC
WETH,0.0021032551294943224,2021-02-23 17:00:00.000 UTC
WETH,0.0021007302292882653,2021-02-23 18:00:00.000 UTC
WETH,0.002086792298681775,2021-02-23 19:00:00.000 UTC
WETH,0.0021329194273370486,2021-02-23 20:00:00.000 UTC
WETH,0.0020660067118478875,2021-02-23 21:00:00.000 UTC
WETH,0.0017951416569680061,2021-02-23 22:00:00.000 UTC
WETH,0.0017883320992059235,2021-02-23 23:00:00.000 UTC
WETH,0.0018029244327926722,2021-02-24 00:00:00.000 UTC
WETH,0.001836022897072937,2021-02-24 01:00:00.000 UTC
WETH,0.0018347628252018964,2021-02-24 02:00:00.000 UTC
WETH,0.0018285787769857353,2021-02-24 03:00:00.000 UTC
WETH,0.001825818442205454,2021-02-24 04:00:00.000 UTC
WETH,0.0018255613355435114,2021-02-24 05:00:00.000 UTC
WETH,0.001820223023614158,2021-02-24 06:00:00.000 UTC
WETH,0.0018203000852127517,2021-02-24 07:00:00.000 UTC
WETH,0.0018652766766685364,2021-02-24 08:00:00.000 UTC
WETH,0.0018742622435575988,2021-02-24 09:00:00.000 UTC
WETH,0.0018715657790290448,2021-02-24 10:00:00.000 UTC
WETH,0.001894894853194789,2021-02-24 11:00:00.000 UTC
WETH,0.0019266663863071096,2021-02-24 12:00:00.000 UTC
WETH,0.001922154043199958,2021-02-24 13:00:00.000 UTC
WETH,0.001923422187252249,2021-02-24 14:00:00.000 UTC
WETH,0.0019251792851649667,2021-02-24 15:00:00.000 UTC
WETH,0.0019185936142500524,2021-02-24 16:00:00.000 UTC
WETH,0.0019169013109147485,2021-02-24 17:00:00.000 UTC
WETH,0.0019163356361477926,2021-02-24 18:00:00.000 UTC
WETH,0.0019159307918665102,2021-02-24 19:00:00.000 UTC
WETH,0.0019212825096443825,2021-02-24 20:00:00.000 UTC
WETH,0.0019267598483531773,2021-02-24 21:00:00.000 UTC
WETH,0.0019255813327636654,2021-02-24 22:00:00.000 UTC
WETH,0.0019483680969514833,2021-02-24 23:00:00.000 UTC
WETH,0.0019677349730498903,2021-02-25 00:00:00.000 UTC
WETH,0.0020013894273001698,2021-02-25 01:00:00.000 UTC
WETH,0.002013822364890636,2021-02-25 02:00:00.000 UTC
WETH,0.0020132700913531973,2021-02-25 03:00:00.000 UTC
WETH,0.0020140883770070205,2021-02-25 04:00:00.000 UTC
WETH,0.0020149229731647213,2021-02-25 05:00:00.000 UTC
WETH,0.0019928298631736573,2021-02-25 06:00:00.000 UTC
WETH,0.0019330214722182246,2021-02-25 07:00:00.000 UTC
WETH,0.0019418578673737494,2021-02-25 08:00:00.000 UTC
WETH,0.0019473420792964075,2021-02-25 09:00:00.000 UTC
WETH,0.0019564797035969074,2021-02-25 10:00:00.000 UTC
WETH,0.001963021774659103,2021-02-25 11:00:00.000 UTC
WETH,0.001965842201194518,2021-02-25 12:00:00.000 UTC
WETH,0.001971174504031468,2021-02-25 13:00:00.000 UTC
WETH,0.001997830739342872,2021-02-25 14:00:00.000 UTC
WETH,0.0020233014198691576,2021-02-25 15:00:00.000 UTC
WETH,0.0020220363988328414,2021-02-25 16:00:00.000 UTC
WETH,0.0020213681898829474,2021-02-25 17:00:00.000 UTC
WETH,0.0020209588689703187,2021-02-25 18:00:00.000 UTC
WETH,0.0020160331889676466,2021-02-25 19:00:00.000 UTC
WETH,0.002037324385595389,2021-02-25 20:00:00.000 UTC
WETH,0.0020509688905672794,2021-02-25 21:00:00.000 UTC
WETH,0.002051102124015014,2021-02-25 22:00:00.000 UTC
WETH,0.002052346509313361,2021-02-25 23:00:00.000 UTC
WETH,0.0020583305918145463,2021-02-26 00:00:00.000 UTC
WETH,0.002038748562130838,2021-02-26 01:00:00.000 UTC
WETH,0.0020657883065653042,2021-02-26 02:00:00.000 UTC
WETH,0.0020685693115854407,2021-02-26 03:00:00.000 UTC
WETH,0.0020547727599444115,2021-02-26 04:00:00.000 UTC
WETH,0.0021005434880416495,2021-02-26 05:00:00.000 UTC
WETH,0.0020199502724631982,2021-02-26 06:00:00.000 UTC
WETH,0.002043223370567418,2021-02-26 07:00:00.000 UTC
WETH,0.002069111423216713,2021-02-26 08:00:00.000 UTC
WETH,0.0020721011083768186,2021-02-26 09:00:00.000 UTC
WETH,0.0020655369286259385,2021-02-26 10:00:00.000 UTC
WETH,0.002067626678414354,2021-02-26 11:00:00.000 UTC
WETH,0.002064135633849459,2021-02-26 12:00:00.000 UTC
WETH,0.0020639160110327696,2021-02-26 13:00:00.000 UTC
WETH,0.0020643026982891557,2021-02-26 14:00:00.000 UTC
WETH,0.0020608437752078937,2021-02-26 15:00:00.000 UTC
WETH,0.0020614893799558364,2021-02-26 16:00:00.000 UTC
WETH,0.0020942901721720387,2021-02-26 17:00:00.000 UTC
WETH,0.0021216996692434214,2021-02-26 18:00:00.000 UTC
WETH,0.002119912955078895,2021-02-26 19:00:00.000 UTC
WETH,0.002248767597555303,2021-02-26 20:00:00.000 UTC
WETH,0.0023354013474796835,2021-02-26 21:00:00.000 UTC
WETH,0.002335652077966405,2021-02-26 22:00:00.000 UTC
WETH,0.0023331162089748167,2021-02-26 23:00:00.000 UTC
WETH,0.0023316374758087246,2021-02-27 00:00:00.000 UTC
WETH,0.0023319359925286654,2021-02-27 01:00:00.000 UTC
WETH,0.0023313362045511094,2021-02-27 02:00:00.000 UTC
WETH,0.002332049994121177,2021-02-27 03:00:00.000 UTC
WETH,0.0023273520176837733,2021-02-27 04:00:00.000 UTC
WETH,0.002323724680246978,2021-02-27 05:00:00.000 UTC
WETH,0.002325422186606611,2021-02-27 06:00:00.000 UTC
WETH,0.0023273190839707236,2021-02-27 07:00:00.000 UTC
WETH,0.002327867484374024,2021-02-27 08:00:00.000 UTC
WETH,0.002328317053185547,2021-02-27 09:00:00.000 UTC
WETH,0.002329083526922297,2021-02-27 10:00:00.000 UTC
WETH,0.002349007171888453,2021-02-27 11:00:00.000 UTC
WETH,0.0023523280618879647,2021-02-27 12:00:00.000 UTC
WETH,0.002350475226540553,2021-02-27 13:00:00.000 UTC
WETH,0.002348999362890479,2021-02-27 14:00:00.000 UTC
WETH,0.00235239857860626,2021-02-27 15:00:00.000 UTC
WETH,0.002340578261244709,2021-02-27 16:00:00.000 UTC
WETH,0.0023375261479411397,2021-02-27 17:00:00.000 UTC
WETH,0.0023229785157602785,2021-02-27 18:00:00.000 UTC
WETH,0.002317973956737946,2021-02-27 19:00:00.000 UTC
WETH,0.0023150773748310876,2021-02-27 20:00:00.000 UTC
WETH,0.002274720984815923,2021-02-27 21:00:00.000 UTC
WETH,0.0022194671747501255,2021-02-27 22:00:00.000 UTC
WETH,0.0021679524781819787,2021-02-27 23:00:00.000 UTC
WETH,0.0021650581498209296,2021-02-28 00:00:00.000 UTC
WETH,0.0021686451615165643,2021-02-28 01:00:00.000 UTC
WETH,0.002169575428466334,2021-02-28 02:00:00.000 UTC
WETH,0.0020986805484480213,2021-02-28 03:00:00.000 UTC
WETH,0.002076239506139769,2021-02-28 04:00:00.000 UTC
